employee_id,employee_name,gender,hire_date,salary,education_level,business_travel,distance_from_home_km,job_title,department_name,city,state,country,manager_name
1714,Aditya Joshi,Male,2024-10-16,70794.0,Diploma,Travel_Rarely,18,Qa Engineer,IT,Jaipur,Rajasthan,India,Nisha Agarwal
1715,Aarav Verma,Male,2014-07-28,52641.0,Master'S,Travel_Rarely,42,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Shreya Chopra
1716,Sunita Nair,Female,2019-10-30,71902.0,Bachelor'S,Travel_Frequently,17,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Riya Singh
1717,Sunita Sharma,Female,2016-05-05,58197.0,Master'S,Non-Travel,10,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Rohan Kapoor
1718,Kirti Mehta,Female,2014-03-15,64699.0,Phd,Travel_Frequently,23,Sales Associate,Sales,Bangalore,Karnataka,India,Nisha Sharma
1719,Rajesh Verma,Male,2015-05-30,78776.0,High School,Travel_Rarely,27,IT Manager,IT,Jaipur,Rajasthan,India,Sanjay Singh
1720,Kavya Iyer,Female,2012-03-04,65089.0,Bachelor'S,Travel_Frequently,8,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Vikram Bansal
1721,Aarav Bansal,Male,2025-08-10,58839.0,Phd,Non-Travel,28,Accountant,Finance,Mumbai,Maharashtra,India,Suresh Reddy
1722,Rohan Singh,Male,2013-11-10,50329.0,Diploma,Non-Travel,3,Territory Manager,Sales,Bangalore,Karnataka,India,Nisha Malhotra
1723,Kavita Kumar,Female,2018-06-25,67000.0,Diploma,Non-Travel,28,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Suresh Patel
1724,Nisha Patel,Female,2013-11-11,72952.0,Master'S,Travel_Rarely,50,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Vikram Nair
1725,Vikram Verma,Male,2020-10-01,58034.0,Diploma,Travel_Frequently,55,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Sneha Gupta
1726,Rajesh Agarwal,Male,2013-01-20,60747.0,Diploma,Travel_Rarely,5,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Kirti Malhotra
1727,Nisha Patel,Female,2010-09-29,78835.0,Phd,Non-Travel,45,Finance Manager,Finance,Mumbai,Maharashtra,India,Kirti Chopra
1728,Ananya Yadav,Female,2017-01-06,62053.0,Phd,Travel_Frequently,31,Sales Manager,Sales,Bangalore,Karnataka,India,Shreya Malhotra
1729,Karan Rao,Male,2020-07-08,49698.0,Bachelor'S,Travel_Rarely,47,Territory Manager,Sales,Bangalore,Karnataka,India,Kavya Kapoor
1730,Rahul Malhotra,Male,2015-02-10,70906.0,Master'S,Travel_Rarely,14,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Kavya Iyer
1731,Sakshi Joshi,Female,2011-06-13,69198.0,High School,Travel_Frequently,47,Sales Manager,Sales,Bangalore,Karnataka,India,Kirti Malhotra
1732,Swati Iyer,Female,2014-03-18,58657.0,Diploma,Travel_Frequently,42,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Aditya Verma
1733,Rohan Iyer,Male,2021-11-07,50281.0,Master'S,Travel_Rarely,49,Operations Executive,Operations,Chennai,Tamil Nadu,India,Kavya Kapoor
1734,Anil Iyer,Male,2025-04-28,57000.0,Bachelor'S,Travel_Frequently,53,IT Manager,IT,Jaipur,Rajasthan,India,Suresh Malhotra
1735,Aditya Joshi,Male,2016-03-06,71763.0,High School,Non-Travel,14,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Kavya Kapoor
1736,Riya Agarwal,Female,2012-09-27,79472.0,High School,Non-Travel,39,Finance Manager,Finance,Mumbai,Maharashtra,India,Riya Kapoor
1737,Nikhil Reddy,Male,2017-03-31,75975.0,Phd,Travel_Rarely,25,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Ritu Nair
1738,Rohan Patel,Male,2010-08-29,73000.0,Bachelor'S,Travel_Frequently,45,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Manish Kumar
1739,Manish Sharma,Male,2023-09-05,65597.0,Phd,Non-Travel,15,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Gaurav Iyer
1740,Manish Reddy,Male,2023-08-10,72495.0,Bachelor'S,Travel_Frequently,35,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Deepak Rao
1741,Rajesh Iyer,Male,2019-10-07,30419.0,High School,Non-Travel,34,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,
1742,Rohan Chopra,Male,2017-03-09,63781.0,Phd,Travel_Rarely,37,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Amit Bansal
1743,Ashok Reddy,Male,2010-11-27,73446.0,Phd,Non-Travel,27,Finance Manager,Finance,Mumbai,Maharashtra,India,Kavita Saxena
1744,Aarav Singh,Male,2025-07-25,66651.0,High School,Travel_Rarely,38,Qa Engineer,IT,Jaipur,Rajasthan,India,Rohan Kapoor
1745,Sakshi Tiwari,Female,2022-05-25,50338.0,Phd,Travel_Frequently,25,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Shreya Malhotra
1746,Sanjay Sharma,Male,2014-04-09,67588.0,High School,Travel_Frequently,45,Accountant,Finance,Mumbai,Maharashtra,India,Nisha Singh
1747,Deepak Malhotra,Male,2014-11-04,64029.0,Diploma,Non-Travel,43,Sales Associate,Sales,Bangalore,Karnataka,India,Kavya Bansal
1748,Priya Joshi,Female,2025-08-04,35358.0,High School,Travel_Rarely,37,Operations Executive,Operations,Chennai,Tamil Nadu,India,Suresh Malhotra
1749,Rohan Saxena,Male,2025-01-27,32285.0,Diploma,Travel_Rarely,35,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Preeti Mehta
1750,Ananya Sharma,Female,2015-01-07,85000.0,Master'S,Non-Travel,5,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Nisha Sharma
1751,Aarav Gupta,Male,2016-04-06,48016.0,Diploma,Travel_Rarely,42,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Kirti Malhotra
1752,Amit Nair,Male,2019-12-06,44086.0,Diploma,Non-Travel,36,Sales Associate,Sales,Bangalore,Karnataka,India,Ananya Reddy
1753,Sunita Verma,Female,2015-11-29,68125.0,Diploma,Travel_Rarely,46,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ritu Rao
1754,Pooja Kapoor,Female,2025-03-17,52405.0,Master'S,Travel_Frequently,37,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Sneha Gupta
1755,Neha Saxena,Female,2023-04-17,52258.0,High School,Travel_Rarely,19,Finance Manager,Finance,Mumbai,Maharashtra,India,Rohan Joshi
1756,Pooja Chopra,Female,2013-03-07,60000.0,Master'S,Travel_Frequently,53,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Vikram Bansal
1757,Isha Tiwari,Female,2025-05-28,70627.0,Diploma,Travel_Frequently,21,Qa Engineer,IT,Jaipur,Rajasthan,India,Amit Bansal
1758,Priya Bansal,Female,2020-09-23,50178.0,Bachelor'S,Travel_Rarely,35,Operations Executive,Operations,Chennai,Tamil Nadu,India,Vivaan Verma
1759,Suresh Mehta,Male,2025-03-23,55085.0,High School,Travel_Frequently,50,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Shreya Malhotra
1760,Kirti Chopra,Female,2022-07-04,46635.0,Diploma,Travel_Rarely,52,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Rahul Chopra
1761,Sakshi Nair,Female,2023-08-02,54808.0,Master'S,Travel_Frequently,42,Accountant,Finance,Mumbai,Maharashtra,India,Amit Bansal
1762,Nisha Chopra,Female,2024-09-23,38671.0,Master'S,Travel_Frequently,32,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Preeti Sharma
1763,Ritu Bansal,Female,2021-07-30,85000.0,Diploma,Non-Travel,45,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Rohan Kapoor
1764,Sunita Chopra,Female,2010-11-10,87746.0,Phd,Travel_Rarely,38,Qa Engineer,IT,Jaipur,Rajasthan,India,Rohan Kapoor
1765,Isha Iyer,Female,2018-10-12,80820.0,Bachelor'S,Travel_Frequently,44,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Rahul Chopra
1766,Isha Mehta,Female,2019-01-20,45589.0,High School,Travel_Frequently,26,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Amit Bansal
1767,Sunita Saxena,Female,2017-03-10,78733.0,Phd,Non-Travel,54,Software Engineer,IT,Jaipur,Rajasthan,India,Sanjay Joshi
1768,Arjun Agarwal,Male,2010-11-05,90000.0,Diploma,Travel_Rarely,40,System Admin,IT,Jaipur,Rajasthan,India,Gaurav Iyer
1769,Rahul Malhotra,Male,2010-05-12,54247.0,High School,Non-Travel,30,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Vikram Bansal
1770,Preeti Verma,Female,2016-02-04,85000.0,Phd,Travel_Rarely,4,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Preeti Kapoor
1771,Nisha Saxena,Female,2013-10-04,59825.0,Master'S,Travel_Rarely,51,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Shreya Chopra
1772,Sanjay Yadav,Male,2010-07-28,61446.0,Diploma,Non-Travel,9,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Shreya Chopra
1773,Rajesh Mehta,Male,2020-10-11,55685.0,Phd,Travel_Rarely,25,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Kirti Malhotra
1774,Sneha Malhotra,Female,2019-11-23,52733.0,Bachelor'S,Non-Travel,5,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Suresh Rao
1775,Vikram Reddy,Male,2024-06-21,67000.0,Diploma,Travel_Rarely,23,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Rahul Chopra
1776,Deepak Patel,Male,2020-05-31,56610.0,Bachelor'S,Travel_Frequently,6,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Kavya Iyer
1777,Sunita Saxena,Female,2011-03-11,65200.0,Diploma,Travel_Frequently,38,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Nisha Malhotra
1778,Isha Patel,Female,2019-03-29,68955.0,Phd,Non-Travel,11,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Nisha Singh
1779,Rajesh Saxena,Male,2012-09-27,75096.0,Phd,Travel_Rarely,17,Finance Manager,Finance,Mumbai,Maharashtra,India,Divya Saxena
1780,Karan Kapoor,Male,2022-10-22,45546.0,Diploma,Travel_Frequently,53,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Riya Singh
1781,Vikram Kumar,Male,2018-03-04,58959.0,Master'S,Travel_Frequently,33,Sales Executive,Sales,Bangalore,Karnataka,India,Ananya Reddy
1782,Ritu Joshi,Female,2021-12-31,56110.0,Bachelor'S,Travel_Rarely,42,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,
1783,Pooja Kapoor,Female,2022-10-18,50638.0,High School,Travel_Rarely,13,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Neha Mehta
1784,Aarav Yadav,Male,2019-04-28,63697.0,Diploma,Non-Travel,11,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Shreya Malhotra
1785,Kavita Kapoor,Female,2023-08-04,68883.0,Master'S,Travel_Frequently,22,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Kavya Iyer
1786,Arjun Yadav,Male,2022-10-29,62198.0,Bachelor'S,Non-Travel,10,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Rajesh Iyer
1787,Priya Saxena,Female,2010-03-13,65000.0,Bachelor'S,Non-Travel,52,Operations Executive,Operations,Chennai,Tamil Nadu,India,Preeti Saxena
1788,Gaurav Yadav,Male,2025-07-30,70095.0,Phd,Travel_Frequently,24,System Admin,IT,Jaipur,Rajasthan,India,Rahul Chopra
1789,Amit Gupta,Male,2020-10-22,68019.0,High School,Travel_Frequently,47,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ritu Nair
1790,Manish Iyer,Male,2021-11-29,53636.0,Diploma,Non-Travel,16,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Vivaan Verma
1791,Swati Tiwari,Female,2016-11-30,52861.0,Bachelor'S,Non-Travel,9,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Amit Patel
1792,Aarav Saxena,Male,2021-07-14,54153.0,High School,Non-Travel,28,Sales Executive,Sales,Bangalore,Karnataka,India,Kirti Chopra
1793,Nisha Singh,Female,2012-06-05,83332.0,Diploma,Non-Travel,4,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Priya Chopra
1794,Swati Rao,Female,2012-07-24,62848.5,Master'S,Travel_Rarely,32,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Priya Chopra
1795,Arjun Yadav,Male,2019-10-24,41428.0,High School,Travel_Rarely,26,Operations Manager,Operations,Chennai,Tamil Nadu,India,Divya Saxena
1796,Vivaan Singh,Male,2020-11-22,61878.0,Phd,Travel_Frequently,37,Sales Associate,Sales,Bangalore,Karnataka,India,Pooja Singh
1797,Kirti Sharma,Female,2025-11-15,65661.0,Master'S,Travel_Frequently,32,System Admin,IT,Jaipur,Rajasthan,India,Suresh Rao
1798,Pooja Malhotra,Female,2012-04-16,65000.0,Diploma,Travel_Rarely,12,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Suresh Reddy
1799,Kirti Tiwari,Female,2010-05-01,66534.0,Phd,Travel_Frequently,55,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Sharma
1800,Rohan Nair,Male,2018-04-14,54607.0,High School,Travel_Rarely,2,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Ashok Nair
1801,Ritu Sharma,Female,2016-10-27,64070.0,Bachelor'S,Non-Travel,35,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Amit Bansal
1802,Manish Bansal,Male,2012-02-07,82520.0,Phd,Travel_Frequently,53,Qa Engineer,IT,Jaipur,Rajasthan,India,Rahul Chopra
1803,Preeti Agarwal,Female,2018-10-18,72370.0,High School,Non-Travel,51,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Priya Chopra
1804,Preeti Iyer,Female,2025-02-13,58410.0,Master'S,Travel_Rarely,41,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Rajesh Iyer
1805,Sakshi Chopra,Female,2023-09-21,40732.0,Diploma,Travel_Frequently,49,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Shreya Malhotra
1806,Rohan Agarwal,Male,2018-12-22,56860.0,Phd,Travel_Frequently,37,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Kirti Chopra
1807,Sanjay Gupta,Male,2015-07-27,66223.0,Master'S,Non-Travel,22,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Amit Patel
1808,Preeti Agarwal,Female,2018-01-30,50843.0,Diploma,Travel_Rarely,2,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Kavya Bansal
1809,Swati Gupta,Female,2022-01-27,76728.0,Bachelor'S,Travel_Frequently,55,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Nisha Malhotra
1810,Anil Chopra,Male,2024-11-15,50321.0,Master'S,Travel_Rarely,45,Auditor,Finance,Mumbai,Maharashtra,India,Amit Bansal
1811,Anjali Verma,Female,2023-06-09,45140.0,Bachelor'S,Non-Travel,31,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Kavya Iyer
1812,Riya Malhotra,Female,2025-11-29,62402.0,Phd,Non-Travel,20,System Admin,IT,Jaipur,Rajasthan,India,Ananya Reddy
1813,Sunita Chopra,Female,2021-02-27,74630.0,Master'S,Travel_Frequently,2,Auditor,Finance,Mumbai,Maharashtra,India,Pooja Reddy
1814,Sneha Reddy,Female,2015-06-10,63212.0,Bachelor'S,Non-Travel,26,Sales Associate,Sales,Bangalore,Karnataka,India,Deepak Rao
1815,Rohan Malhotra,Male,2013-12-03,85000.0,Diploma,Travel_Frequently,5,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Sneha Gupta
1816,Vivaan Joshi,Male,2010-02-20,67711.0,Diploma,Non-Travel,37,Auditor,Finance,Mumbai,Maharashtra,India,Sneha Gupta
1817,Amit Kapoor,Male,2015-11-26,78081.0,Master'S,Non-Travel,28,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Suresh Reddy
1818,Deepak Saxena,Male,2015-12-09,88008.0,High School,Travel_Frequently,28,System Admin,IT,Jaipur,Rajasthan,India,Suresh Malhotra
1819,Anjali Kumar,Female,2013-02-20,68750.0,Phd,Travel_Rarely,29,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Pooja Reddy
1820,Isha Bansal,Female,2022-06-14,74638.0,High School,Travel_Rarely,16,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Nisha Agarwal
1821,Aarav Chopra,Male,2022-03-26,50305.0,High School,Non-Travel,46,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Kavya Bansal
1822,Manish Joshi,Male,2015-09-15,85000.0,High School,Travel_Frequently,40,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Deepak Rao
1823,Rajesh Iyer,Male,2021-06-30,67000.0,Diploma,Non-Travel,20,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Pooja Singh
1824,Nikhil Singh,Male,2013-01-31,72271.0,Diploma,Non-Travel,14,Auditor,Finance,Mumbai,Maharashtra,India,Preeti Mehta
1825,Siddharth Iyer,Male,2012-07-12,65444.0,Phd,Travel_Frequently,37,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Kavya Bansal
1826,Aditya Sharma,Male,2010-01-18,85000.0,Phd,Travel_Frequently,25,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Neha Mehta
1827,Suresh Chopra,Male,2016-06-28,67000.0,Phd,Non-Travel,21,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Riya Kapoor
1828,Aarav Sharma,Male,2019-01-25,61609.0,Bachelor'S,Travel_Frequently,3,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Suresh Patel
1829,Divya Gupta,Female,2016-09-16,53371.0,High School,Travel_Frequently,53,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Sneha Kumar
1830,Ananya Agarwal,Female,2022-08-07,48638.0,Diploma,Travel_Frequently,30,Territory Manager,Sales,Bangalore,Karnataka,India,Sneha Gupta
1831,Nikhil Agarwal,Male,2018-03-02,36790.0,Phd,Non-Travel,2,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Deepak Rao
1832,Nisha Agarwal,Female,2016-10-15,67264.0,High School,Travel_Rarely,30,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Sneha Kumar
1833,Shreya Chopra,Female,2022-02-25,58529.0,Diploma,Non-Travel,39,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Suresh Malhotra
1834,Ananya Nair,Female,2012-05-12,80116.0,Phd,Non-Travel,55,IT Manager,IT,Jaipur,Rajasthan,India,Vivaan Verma
1835,Aarav Gupta,Male,2019-03-13,50723.0,Bachelor'S,Non-Travel,4,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Ritu Nair
1836,Karan Nair,Male,2013-01-21,57088.0,Bachelor'S,Travel_Frequently,45,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Preeti Sharma
1837,Priya Yadav,Female,2012-06-13,85000.0,Master'S,Travel_Frequently,9,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Rohan Joshi
1838,Kirti Mehta,Female,2015-10-02,53184.0,Diploma,Travel_Frequently,34,Sales Executive,Sales,Bangalore,Karnataka,India,Ashok Tiwari
1839,Meera Kumar,Female,2012-08-04,80000.0,Phd,Non-Travel,50,Finance Manager,Finance,Mumbai,Maharashtra,India,Sanjay Agarwal
1840,Vikram Joshi,Male,2020-07-03,47325.0,Bachelor'S,Travel_Rarely,34,Operations Executive,Operations,Chennai,Tamil Nadu,India,Amit Patel
1841,Ananya Malhotra,Female,2022-04-16,40961.0,Diploma,Travel_Frequently,55,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Sneha Kumar
1842,Anjali Verma,Female,2025-10-21,41479.0,High School,Non-Travel,35,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Aditya Verma
1843,Nikhil Rao,Male,2012-03-27,57466.0,Bachelor'S,Travel_Frequently,29,Sales Executive,Sales,Bangalore,Karnataka,India,
1844,Rohan Chopra,Male,2016-01-05,83840.0,Phd,Non-Travel,1,System Admin,IT,Jaipur,Rajasthan,India,Riya Kapoor
1845,Vivaan Mehta,Male,2024-09-07,46093.0,High School,Travel_Frequently,13,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Pooja Reddy
1846,Kirti Joshi,Female,2011-06-23,70000.0,Phd,Non-Travel,18,Sales Manager,Sales,Bangalore,Karnataka,India,
1847,Ananya Agarwal,Female,2022-03-05,63843.0,Bachelor'S,Non-Travel,24,Financial Analyst,Finance,Mumbai,Maharashtra,India,Shreya Kapoor
1848,Neha Verma,Female,2022-10-09,60344.0,Master'S,Travel_Rarely,3,Sales Associate,Sales,Bangalore,Karnataka,India,Priya Chopra
1849,Kavya Reddy,Female,2023-01-12,48141.0,Diploma,Travel_Rarely,1,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Nisha Agarwal
1850,Nikhil Reddy,Male,2014-02-13,54372.0,Diploma,Travel_Rarely,22,Operations Executive,Operations,Chennai,Tamil Nadu,India,Shreya Malhotra
1851,Gaurav Verma,Male,2015-06-25,65000.0,High School,Travel_Rarely,29,Operations Executive,Operations,Chennai,Tamil Nadu,India,Riya Singh
1852,Anjali Kapoor,Female,2022-09-08,66317.0,Diploma,Travel_Frequently,52,Qa Engineer,IT,Jaipur,Rajasthan,India,Nisha Sharma
1853,Deepak Joshi,Male,2015-09-27,76092.0,Diploma,Travel_Frequently,49,System Admin,IT,Jaipur,Rajasthan,India,Nisha Sharma
1854,Aditya Yadav,Male,2021-10-06,76658.0,Phd,Non-Travel,35,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Riya Singh
1855,Kirti Kapoor,Female,2025-06-29,47913.0,Phd,Non-Travel,36,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Deepak Rao
1856,Isha Agarwal,Female,2011-03-14,73439.0,Diploma,Travel_Frequently,10,Finance Manager,Finance,Mumbai,Maharashtra,India,Sneha Gupta
1857,Riya Kumar,Female,2023-07-07,39861.0,Bachelor'S,Non-Travel,55,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Sharma
1858,Aditya Iyer,Male,2012-12-06,89175.0,Phd,Travel_Rarely,30,System Admin,IT,Jaipur,Rajasthan,India,Rahul Chopra
1859,Vikram Gupta,Male,2012-01-05,62367.0,Phd,Non-Travel,8,Sales Manager,Sales,Bangalore,Karnataka,India,Rahul Chopra
1860,Neha Yadav,Female,2011-10-27,65000.0,Master'S,Travel_Rarely,49,Operations Executive,Operations,Chennai,Tamil Nadu,India,Preeti Saxena
1861,Kavya Gupta,Female,2023-01-14,46859.0,Phd,Travel_Frequently,15,Operations Executive,Operations,Chennai,Tamil Nadu,India,Sanjay Agarwal
1862,Isha Kapoor,Female,2013-10-15,54991.0,Bachelor'S,Travel_Frequently,21,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Sneha Gupta
1863,Varun Bansal,Male,2024-05-05,57655.0,Bachelor'S,Non-Travel,47,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Nisha Singh
1864,Suresh Verma,Male,2015-07-05,90000.0,Phd,Travel_Rarely,2,System Admin,IT,Jaipur,Rajasthan,India,Neha Mehta
1865,Sunita Tiwari,Female,2020-03-04,59631.0,Master'S,Travel_Frequently,31,Auditor,Finance,Mumbai,Maharashtra,India,Amit Patel
1866,Neha Malhotra,Female,2011-10-10,67040.0,Bachelor'S,Travel_Rarely,39,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Vikram Bansal
1867,Sunita Rao,Female,2015-05-17,60000.0,High School,Non-Travel,43,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Manish Kumar
1868,Karan Malhotra,Male,2014-10-15,62293.0,High School,Travel_Frequently,42,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Ashok Nair
1869,Isha Kumar,Female,2022-06-29,53321.0,Master'S,Travel_Rarely,55,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Rajesh Iyer
1870,Nikhil Reddy,Male,2021-11-12,83076.0,Bachelor'S,Non-Travel,13,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Sneha Gupta
1871,Suresh Kumar,Male,2010-07-21,57559.0,Diploma,Non-Travel,20,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Sanjay Joshi
1872,Aditya Malhotra,Male,2022-11-13,44104.0,High School,Non-Travel,13,Territory Manager,Sales,Bangalore,Karnataka,India,Rahul Chopra
1873,Isha Sharma,Female,2015-07-10,65481.0,Diploma,Travel_Frequently,45,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Shreya Malhotra
1874,Siddharth Yadav,Male,2018-02-26,66715.0,High School,Travel_Rarely,3,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Suresh Saxena
1875,Ananya Agarwal,Female,2021-03-02,67777.0,High School,Travel_Rarely,7,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,
1876,Varun Saxena,Male,2024-12-10,76731.0,Master'S,Non-Travel,10,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Sneha Kumar
1877,Vikram Patel,Male,2023-08-17,45211.0,Diploma,Travel_Frequently,23,Sales Executive,Sales,Bangalore,Karnataka,India,Sanjay Joshi
1878,Riya Joshi,Female,2024-04-02,50201.0,Master'S,Non-Travel,53,Sales Associate,Sales,Bangalore,Karnataka,India,Riya Kapoor
1879,Pooja Saxena,Female,2024-10-20,67453.0,Bachelor'S,Non-Travel,21,System Admin,IT,Jaipur,Rajasthan,India,Kavita Saxena
1880,Divya Tiwari,Female,2011-12-10,67000.0,Master'S,Non-Travel,38,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Aditya Verma
1881,Aarav Bansal,Male,2015-09-09,70000.0,Diploma,Non-Travel,13,Sales Manager,Sales,Bangalore,Karnataka,India,Vikram Bansal
1882,Nisha Saxena,Female,2022-09-14,36490.0,Diploma,Travel_Frequently,25,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Rohan Kapoor
1883,Preeti Malhotra,Female,2024-04-18,64429.0,Master'S,Travel_Rarely,13,System Admin,IT,Jaipur,Rajasthan,India,Kavya Kapoor
1884,Isha Iyer,Female,2023-02-23,55424.0,Bachelor'S,Non-Travel,46,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Suresh Rao
1885,Sunita Rao,Female,2018-12-29,71760.0,Master'S,Travel_Rarely,55,Auditor,Finance,Mumbai,Maharashtra,India,Rahul Chopra
1886,Sneha Bansal,Female,2018-08-30,73000.0,Diploma,Travel_Frequently,25,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Rahul Chopra
1887,Priya Patel,Female,2013-08-16,89035.0,Phd,Travel_Frequently,54,IT Manager,IT,Jaipur,Rajasthan,India,Suresh Rao
1888,Kavita Malhotra,Female,2015-11-15,61116.0,High School,Travel_Frequently,39,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Ritu Nair
1889,Divya Tiwari,Female,2022-11-23,45174.0,High School,Travel_Rarely,33,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Suresh Reddy
